"Taxa";"Protein";"Predicted_water_absorption";"Milling_yield";"Mixing energy";"Rmax";"Extensibility"
"862";"G626";13.7801506632855;NA;NA;NA;NA;NA
"863";"G638";12.8468173299522;NA;NA;NA;NA;NA
"864";"G939";13.5468173299522;NA;NA;NA;NA;NA
"865";"G650";13.0134839966189;NA;NA;NA;NA;NA
"866";"G662";12.7468173299522;NA;NA;NA;NA;NA
"867";"G944";13.3801506632857;NA;NA;NA;NA;NA
"868";"G945";12.5468173299522;NA;NA;NA;NA;NA
"869";"G580";13.4134839966189;NA;NA;NA;NA;NA
"870";"G940";12.7134839966189;NA;NA;NA;NA;NA
"871";"G592";13.3134839966189;NA;NA;NA;NA;NA
"872";"G604";13.5801506632856;NA;NA;NA;NA;NA
"873";"G616";13.3801506632856;NA;NA;NA;NA;NA
"874";"G627";13.6134839966189;NA;NA;NA;NA;NA
"875";"G639";8.71348399661893;NA;NA;NA;NA;NA
"876";"G651";13.2801506632856;NA;NA;NA;NA;NA
"877";"G946";13.1134839966189;NA;NA;NA;NA;NA
"878";"G663";12.6468173299522;NA;NA;NA;NA;NA
"879";"G274";14.6102294960786;68.1128;74.4450988372093;9.085;409;18.75
"880";"G203";14.2352294960785;69.4182;75.3335058139535;12.325;609.5;18.6
"881";"G215";13.9102294960786;66.8074;75.6755813953488;9.94;490;20.1
"882";"G227";13.9602294960786;65.82835;74.654023255814;13.6;712;18.3
"883";"G239";13.8352294960786;67.4601;75.5465058139535;11.315;442.5;17.35
"884";"G251";15.0468173299522;67.78645;74.1133779069768;11.41;593;18.35
"885";"G263";13.9352294960786;66.1547;75.109023255814;11.48;468.5;17.95
"886";"G275";14.4102294960786;68.7655;73.6281976744186;16.02;654;15.8
"887";"G286";14.1602294960786;67.13375;73.9043604651163;15.04;663.5;15.6
"888";"G204";13.3352294960786;65.502;75.1831395348837;16.065;832;16.75
"889";"G942";12.9468173299522;NA;NA;NA;NA;NA
"890";"G947";12.6801506632856;NA;NA;NA;NA;NA
"891";"G936";13.0468173299523;NA;NA;NA;NA;NA
"892";"G937";13.1801506632856;NA;NA;NA;NA;NA
"893";"G581";12.7468173299522;NA;NA;NA;NA;NA
"894";"G593";13.0134839966188;NA;NA;NA;NA;NA
"895";"G605";13.8134839966189;NA;NA;NA;NA;NA
"896";"G954";13.1801506632856;NA;NA;NA;NA;NA
"897";"G962";13.1801506632856;NA;NA;NA;NA;NA
"898";"G617";13.1801506632856;NA;NA;NA;NA;NA
"899";"G628";13.2801506632856;NA;NA;NA;NA;NA
"900";"G948";12.3801506632856;NA;NA;NA;NA;NA
"901";"G640";13.3801506632856;NA;NA;NA;NA;NA
"902";"G960";12.8801506632856;NA;NA;NA;NA;NA
"903";"G949";12.5134839966189;NA;NA;NA;NA;NA
"904";"G652";13.5801506632856;NA;NA;NA;NA;NA
"905";"G582";13.5801506632856;NA;NA;NA;NA;NA
"906";"G594";13.4801506632856;NA;NA;NA;NA;NA
"907";"G606";13.4134839966189;NA;NA;NA;NA;NA
"908";"G216";13.9352294960786;68.1128;74.8021511627907;9.425;372.5;19.7
"909";"G228";13.9102294960786;64.8493;74.975988372093;13.42;487.5;18.05
"910";"G240";15.7602294960786;68.1128;75.4075;8.23;364.5;21.2
"911";"G252";13.7602294960786;65.502;75.9293779069768;7.09;281.5;20.7
"912";"G264";14.3852294960786;66.8074;75.7582325581395;11.1;452.5;18.85
"913";"G276";14.4852294960786;66.48105;75.3072906976744;11.79;429;21.3
"914";"G287";14.0852294960786;66.8074;73.3191627906977;10.895;509.5;17.9
"915";"G205";14.7352294960786;68.7655;74.5038139534884;8.335;437;19.3
"916";"G217";13.2852294960786;64.8493;74.9565581395349;10.81;405.5;17.305
"917";"G229";13.4102294960786;66.48105;74.4951627906977;7.255;330;20.15
"918";"G618";13.3801506632856;NA;NA;NA;NA;NA
"919";"G629";13.0134839966189;NA;NA;NA;NA;NA
"920";"G641";14.3801506632856;NA;NA;NA;NA;NA
"921";"G955";12.6134839966189;NA;NA;NA;NA;NA
"922";"G957";13.0468173299522;NA;NA;NA;NA;NA
"923";"G653";14.2134839966189;NA;NA;NA;NA;NA
"924";"G961";14.1134839966189;NA;NA;NA;NA;NA
"925";"G664";13.6134839966189;NA;NA;NA;NA;NA
"926";"G583";14.1134839966189;NA;NA;NA;NA;NA
"927";"G595";13.4468173299522;NA;NA;NA;NA;NA
"928";"G607";13.2134839966189;NA;NA;NA;NA;NA
"929";"G950";13.2468173299522;NA;NA;NA;NA;NA
"930";"G952";13.8801506632856;NA;NA;NA;NA;NA
"931";"G956";13.5801506632856;NA;NA;NA;NA;NA
"932";"G630";13.5134839966189;NA;NA;NA;NA;NA
"933";"G958";13.8801506632856;NA;NA;NA;NA;NA
"934";"G951";13.7801506632856;NA;NA;NA;NA;NA
"935";"G953";14.1134839966189;NA;NA;NA;NA;NA
"936";"G959";13.0468173299522;NA;NA;NA;NA;NA
"937";"G963";14.1801506632856;NA;NA;NA;NA;NA
"938";"G642";12.9468173299523;NA;NA;NA;NA;NA
"939";"G654";13.8134839966189;NA;NA;NA;NA;NA
"940";"G665";13.4801506632856;NA;NA;NA;NA;NA
"941";"G584";13.5134839966189;NA;NA;NA;NA;NA
"942";"G596";13.4134839966189;NA;NA;NA;NA;NA
"943";"G608";13.8134839966189;NA;NA;NA;NA;NA
"944";"G619";14.1468173299522;NA;NA;NA;NA;NA
"945";"G631";13.8134839966189;NA;NA;NA;NA;NA
"946";"G972";12.9468173299523;NA;NA;NA;NA;NA
"947";"G643";13.6468173299522;NA;NA;NA;NA;NA
"948";"G976";13.2468173299523;NA;NA;NA;NA;NA
"949";"G978";12.9801506632856;NA;NA;NA;NA;NA
"950";"G655";13.6134839966189;NA;NA;NA;NA;NA
"951";"G666";13.9801506632856;NA;NA;NA;NA;NA
"952";"G979";13.4134839966189;NA;NA;NA;NA;NA
"953";"G964";12.9801506632856;NA;NA;NA;NA;NA
"954";"G967";13.5468173299522;NA;NA;NA;NA;NA
"955";"G585";13.4468173299522;NA;NA;NA;NA;NA
"956";"G597";12.9801506632856;NA;NA;NA;NA;NA
"957";"G609";13.2468173299522;NA;NA;NA;NA;NA
"958";"G620";13.5801506632856;NA;NA;NA;NA;NA
"959";"G632";13.2134839966189;NA;NA;NA;NA;NA
"960";"G644";13.6801506632856;NA;NA;NA;NA;NA
"961";"G656";13.4468173299523;NA;NA;NA;NA;NA
"962";"G977";14.2468173299522;NA;NA;NA;NA;NA
"963";"G667";13.7134839966189;NA;NA;NA;NA;NA
"964";"G968";12.3134839966189;NA;NA;NA;NA;NA
"965";"G586";13.3134839966189;NA;NA;NA;NA;NA
"966";"G598";13.2134839966189;NA;NA;NA;NA;NA
"967";"G610";13.4801506632856;NA;NA;NA;NA;NA
"968";"G621";13.8134839966189;NA;NA;NA;NA;NA
"969";"G633";14.1134839966189;NA;NA;NA;NA;NA
"970";"G645";14.4801506632856;NA;NA;NA;NA;NA
"971";"G657";13.3134839966189;NA;NA;NA;NA;NA
"972";"G668";13.0801506632856;NA;NA;NA;NA;NA
"973";"G587";13.6801506632856;NA;NA;NA;NA;NA
"974";"G599";14.2801506632856;NA;NA;NA;NA;NA
"975";"G611";14.1801506632856;NA;NA;NA;NA;NA
"976";"G973";12.9468173299522;NA;NA;NA;NA;NA
"977";"G974";13.5801506632856;NA;NA;NA;NA;NA
"978";"G622";14.0801506632856;NA;NA;NA;NA;NA
"979";"G634";13.0801506632856;NA;NA;NA;NA;NA
"980";"G646";13.9801506632856;NA;NA;NA;NA;NA
"981";"G965";14.0134839966189;NA;NA;NA;NA;NA
"982";"G658";13.9134839966189;NA;NA;NA;NA;NA
"983";"G975";14.2468173299523;NA;NA;NA;NA;NA
"984";"G669";13.8801506632856;NA;NA;NA;NA;NA
"985";"G588";13.4468173299523;NA;NA;NA;NA;NA
"986";"G969";14.4375299871796;NA;NA;NA;NA;NA
"987";"G600";14.8041966538463;NA;NA;NA;NA;NA
"988";"G612";14.4041966538463;NA;NA;NA;NA;NA
"989";"G241";14.1852294960786;67.13375;75.0632965116279;13.245;599;18.15
"990";"G253";13.6602294960786;65.502;74.9043720930233;9.27;367;20.2
"991";"G265";13.5352294960786;63.87025;75.1983546511628;10.295;396;17.35
"992";"G277";14.4602294960786;68.1128;74.6126162790698;14.8;751;19.3
"993";"G288";14.3352294960786;65.82835;75.0567674418605;11.695;371.5;19.45
"994";"G206";14.6602294960786;67.4601;74.769488372093;6.255;300.5;22.7
"995";"G218";14.2102294960786;67.4601;75.7731511627907;12.765;624;19.65
"996";"G230";14.4102294960786;65.82835;74.3466744186047;7.37;335;19.7
"997";"G242";14.1102294960786;63.87025;74.8409651162791;7.905;373.5;20.15
"998";"G254";14.1602294960786;65.82835;75.2548604651163;11.905;609;18.9
"999";"G623";13.6375299871796;NA;NA;NA;NA;NA
"1000";"G971";14.0708633205129;NA;NA;NA;NA;NA
"1001";"G635";13.7041966538463;NA;NA;NA;NA;NA
"1002";"G647";13.8041966538463;NA;NA;NA;NA;NA
"1003";"G970";14.6375299871796;NA;NA;NA;NA;NA
"1004";"G659";13.7041966538462;NA;NA;NA;NA;NA
"1005";"G670";14.1041966538463;NA;NA;NA;NA;NA
"1006";"G966";14.0375299871796;NA;NA;NA;NA;NA
"1007";"G589";13.7375299871796;NA;NA;NA;NA;NA
"1008";"G601";13.7708633205129;NA;NA;NA;NA;NA
"1009";"G613";13.8375299871796;NA;NA;NA;NA;NA
"1010";"G982";13.4375299871796;NA;NA;NA;NA;NA
"1011";"G624";14.4375299871796;NA;NA;NA;NA;NA
"1012";"G636";13.8708633205129;NA;NA;NA;NA;NA
"1013";"G648";14.3041966538463;NA;NA;NA;NA;NA
"1014";"G660";13.9041966538463;NA;NA;NA;NA;NA
"1015";"G983";13.9708633205129;NA;NA;NA;NA;NA
"1016";"G685";14.0375299871796;NA;NA;NA;NA;NA
"1017";"G991";13.3041966538463;NA;NA;NA;NA;NA
"1018";"G671";14.5041966538463;NA;NA;NA;NA;NA
"1019";"G672";14.4375299871796;NA;NA;NA;NA;NA
"1020";"G684";14.4708633205129;NA;NA;NA;NA;NA
"1021";"G696";14.0375299871795;NA;NA;NA;NA;NA
"1022";"G721";13.3708633205129;NA;NA;NA;NA;NA
"1023";"G708";13.5708633205129;NA;NA;NA;NA;NA
"1024";"G720";14.0375299871796;NA;NA;NA;NA;NA
"1025";"G731";14.1375299871796;NA;NA;NA;NA;NA
"1026";"G992";13.8708633205129;NA;NA;NA;NA;NA
"1027";"G980";13.8041966538462;NA;NA;NA;NA;NA
"1028";"G743";13.8375299871796;NA;NA;NA;NA;NA
"1029";"G755";14.3375299871796;NA;NA;NA;NA;NA
"1030";"G673";13.7041966538463;NA;NA;NA;NA;NA
"1031";"G744";13.8375299871796;NA;NA;NA;NA;NA
"1032";"G981";13.7375299871796;NA;NA;NA;NA;NA
"1033";"G756";14.2375299871796;NA;NA;NA;NA;NA
"1034";"G674";13.8041966538463;NA;NA;NA;NA;NA
"1035";"G988";13.1041966538462;NA;NA;NA;NA;NA
"1036";"G266";13.6852294960785;65.502;75.5865639534884;14.04;564.5;19.05
"1037";"G278";13.6102294960786;67.4601;75.4200930232558;11.69;605.5;18.7
"1038";"G289";13.1602294960786;66.48105;74.9304651162791;7.885;307.5;18.25
"1039";"G207";14.6102294960786;66.48105;74.5606395348837;16.105;816.5;18.15
"1040";"G219";14.4352294960786;64.8493;76.0087558139535;11.275;456.5;18.75
"1041";"G231";13.4852294960785;66.48105;75.6851860465116;9.175;368.5;20.6
"1042";"G243";14.2852294960786;67.13375;75.3573953488372;10.49;447;19.25
"1043";"G255";13.7102294960785;65.82835;73.1519302325581;9.68;398.5;17.45
"1044";"G267";13.8102294960786;63.5439;75.8380813953488;10.055;399.5;18.35
"1045";"G279";13.2852294960786;64.8493;74.5211162790698;7.905;354;19.1
"1046";"G697";13.9041966538463;NA;NA;NA;NA;NA
"1047";"G709";13.7375299871796;NA;NA;NA;NA;NA
"1048";"G732";13.8041966538463;NA;NA;NA;NA;NA
"1049";"G995";14.3375299871796;NA;NA;NA;NA;NA
"1050";"G686";13.8375299871796;NA;NA;NA;NA;NA
"1051";"G698";13.6041966538463;NA;NA;NA;NA;NA
"1052";"G984";14.8041966538462;NA;NA;NA;NA;NA
"1053";"G986";14.8375299871796;NA;NA;NA;NA;NA
"1054";"G989";15.3041966538463;NA;NA;NA;NA;NA
"1055";"G710";14.5041966538462;NA;NA;NA;NA;NA
"1056";"G722";14.1375299871796;NA;NA;NA;NA;NA
"1057";"G985";14.2041966538463;NA;NA;NA;NA;NA
"1058";"G733";13.9375299871796;NA;NA;NA;NA;NA
"1059";"G990";14.8375299871796;NA;NA;NA;NA;NA
"1060";"G745";14.0708633205129;NA;NA;NA;NA;NA
"1061";"G757";13.6375299871796;NA;NA;NA;NA;NA
"1062";"G993";14.1708633205129;NA;NA;NA;NA;NA
"1063";"G675";14.5708633205129;NA;NA;NA;NA;NA
"1064";"G687";14.2708633205129;NA;NA;NA;NA;NA
"1065";"G699";13.4375299871796;NA;NA;NA;NA;NA
"1066";"G711";14.5041966538463;NA;NA;NA;NA;NA
"1067";"G987";14.3708633205129;NA;NA;NA;NA;NA
"1068";"G723";14.0041966538462;NA;NA;NA;NA;NA
"1069";"G734";14.1041966538463;NA;NA;NA;NA;NA
"1070";"G994";14.8375299871796;NA;NA;NA;NA;NA
"1071";"G746";14.0375299871796;NA;NA;NA;NA;NA
"1072";"G758";14.4041966538463;NA;NA;NA;NA;NA
"1073";"G998";14.6375299871796;NA;NA;NA;NA;NA
"1074";"G1000";13.0375299871796;NA;NA;NA;NA;NA
"1075";"G1008";14.2375299871796;NA;NA;NA;NA;NA
"1076";"G676";14.9041966538462;NA;NA;NA;NA;NA
"1077";"G688";14.3375299871796;NA;NA;NA;NA;NA
"1078";"G1014";14.9041966538463;NA;NA;NA;NA;NA
"1079";"G1001";14.4041966538462;NA;NA;NA;NA;NA
"1080";"G1003";13.1041966538462;NA;NA;NA;NA;NA
"1081";"G1009";14.9041966538462;NA;NA;NA;NA;NA
"1082";"G996";14.3708633205129;NA;NA;NA;NA;NA
"1083";"G700";15.0041966538462;NA;NA;NA;NA;NA
"1084";"G1002";14.7375299871796;NA;NA;NA;NA;NA
"1085";"G712";13.6708633205129;NA;NA;NA;NA;NA
"1086";"G724";13.7375299871796;NA;NA;NA;NA;NA
"1087";"G735";13.970863320513;NA;NA;NA;NA;NA
"1088";"G747";15.0041966538462;NA;NA;NA;NA;NA
"1089";"G759";14.8041966538463;NA;NA;NA;NA;NA
"1090";"G1015";12.9041966538462;NA;NA;NA;NA;NA
"1091";"G677";13.6375299871796;NA;NA;NA;NA;NA
"1092";"G208";13.7852294960785;63.87025;75.8373488372093;9.4;449.5;20.85
"1093";"G220";14.1602294960786;64.1966;74.8890697674419;11.17;523.5;17.15
"1094";"G232";15.1352294960786;67.4601;75.0501802325581;10.94;541;19.35
"1095";"G244";14.5602294960786;67.13375;75.2529069767442;7.405;363.5;20.45
"1096";"G256";14.9352294960786;67.13375;74.3881395348837;9.585;444;19
"1097";"G268";14.6102294960786;66.1547;75.3136744186046;8.69;388;19.5
"1098";"G280";14.4602294960786;62.8912;75.3573953488372;10.115;358.5;18.8
"1099";"G290";13.6852294960786;64.8493;74.5384186046512;11.36;436;18
"1100";"G209";14.0602294960786;65.17565;74.5315523255814;9.38;426;19.55
"1101";"G221";14.2102294960786;64.1966;75.7081279069768;10.405;490.5;20.45
"1102";"G689";13.7375299871796;NA;NA;NA;NA;NA
"1103";"G701";14.2041966538462;NA;NA;NA;NA;NA
"1104";"G713";14.4041966538463;NA;NA;NA;NA;NA
"1105";"G1010";13.9041966538463;NA;NA;NA;NA;NA
"1106";"G1016";13.3485390023089;NA;NA;NA;NA;NA
"1107";"G736";14.0041966538463;NA;NA;NA;NA;NA
"1108";"G748";13.7375299871796;NA;NA;NA;NA;NA
"1109";"G760";14.1375299871796;NA;NA;NA;NA;NA
"1110";"G999";13.4708633205129;NA;NA;NA;NA;NA
"1111";"G1004";14.8375299871796;NA;NA;NA;NA;NA
"1112";"G1017";13.4708633205129;NA;NA;NA;NA;NA
"1113";"G997";14.2708633205129;NA;NA;NA;NA;NA
"1114";"G678";14.2375299871796;NA;NA;NA;NA;NA
"1115";"G690";13.7375299871796;NA;NA;NA;NA;NA
"1116";"G702";13.9375299871796;NA;NA;NA;NA;NA
"1117";"G1005";14.0375299871796;NA;NA;NA;NA;NA
"1118";"G714";13.5041966538462;NA;NA;NA;NA;NA
"1119";"G725";14.1041966538463;NA;NA;NA;NA;NA
"1120";"G737";14.6708633205129;NA;NA;NA;NA;NA
"1121";"G749";13.6375299871796;NA;NA;NA;NA;NA
"1122";"G761";13.8041966538462;NA;NA;NA;NA;NA
"1123";"G679";14.0708633205129;NA;NA;NA;NA;NA
"1124";"G691";13.9041966538462;NA;NA;NA;NA;NA
"1125";"G703";14.3041966538463;NA;NA;NA;NA;NA
"1126";"G1011";14.2708633205129;NA;NA;NA;NA;NA
"1127";"G1006";14.2708633205129;NA;NA;NA;NA;NA
"1128";"G715";13.5041966538462;NA;NA;NA;NA;NA
"1129";"G726";14.0041966538463;NA;NA;NA;NA;NA
"1130";"G1012";14.1708633205129;NA;NA;NA;NA;NA
"1131";"G1018";13.9708633205129;NA;NA;NA;NA;NA
"1132";"G1007";13.1708633205129;NA;NA;NA;NA;NA
"1133";"G1013";13.9375299871796;NA;NA;NA;NA;NA
"1134";"G738";14.2041966538463;NA;NA;NA;NA;NA
"1135";"G1028";13.8708633205129;NA;NA;NA;NA;NA
"1136";"G750";13.9708633205129;NA;NA;NA;NA;NA
"1137";"G762";14.3041966538463;NA;NA;NA;NA;NA
"1138";"G680";13.8708633205129;NA;NA;NA;NA;NA
"1139";"G692";13.5041966538463;NA;NA;NA;NA;NA
"1140";"G704";13.3041966538463;NA;NA;NA;NA;NA
"1141";"G716";13.8708633205129;NA;NA;NA;NA;NA
"1142";"G727";13.9708633205129;NA;NA;NA;NA;NA
"1143";"G739";14.5375299871796;NA;NA;NA;NA;NA
"1144";"G751";13.5375299871796;NA;NA;NA;NA;NA
"1145";"G763";14.3375299871796;NA;NA;NA;NA;NA
"1146";"G1030";15.0041966538462;NA;NA;NA;NA;NA
"1147";"G681";14.5375299871796;NA;NA;NA;NA;NA
"1148";"G1022";13.9375299871796;NA;NA;NA;NA;NA
"1149";"G693";13.6708633205129;NA;NA;NA;NA;NA
"1150";"G705";15.1041966538463;NA;NA;NA;NA;NA
"1151";"G717";13.9375299871796;NA;NA;NA;NA;NA
"1152";"G728";14.2708633205129;NA;NA;NA;NA;NA
"1153";"G1031";13.8708633205129;NA;NA;NA;NA;NA
"1154";"G740";14.0375299871796;NA;NA;NA;NA;NA
"1155";"G233";14.5852294960786;67.13375;74.6520465116279;19.62;923;15.9
"1156";"G245";13.9852294960786;65.17565;74.4140406976744;9.21;364;20.4
"1157";"G257";14.5602294960786;68.1128;74.2939534883721;11.485;482.5;19.05
"1158";"G269";13.9602294960786;65.502;74.2566511627907;13;533;17.9
"1159";"G281";14.5602294960785;68.1128;74.514261627907;11.45;607.5;19.3
"1160";"G291";13.5102294960786;64.8493;74.4140406976744;11;545;19.35
"1161";"G210";14.1602294960786;61.5858;73.9959825581395;7.005;367.5;19.85
"1162";"G222";14.2352294960786;66.8074;74.5816744186046;10.4;454.5;19
"1163";"G234";13.8352294960786;64.8493;74.5124651162791;11.365;537.5;19.25
"1164";"G246";14.5602294960786;64.8493;75.5991453488372;10.18;381;20.8
"1165";"G1023";13.7375299871796;NA;NA;NA;NA;NA
"1166";"G1029";12.3041966538463;NA;NA;NA;NA;NA
"1167";"G752";13.1708633205129;NA;NA;NA;NA;NA
"1168";"G1024";12.8375299871796;NA;NA;NA;NA;NA
"1169";"G1032";13.5041966538463;NA;NA;NA;NA;NA
"1170";"G1020";15.0708633205129;NA;NA;NA;NA;NA
"1171";"G1019";13.1041966538462;NA;NA;NA;NA;NA
"1172";"G764";12.7708633205128;NA;NA;NA;NA;NA
"1173";"G1021";13.0708633205129;NA;NA;NA;NA;NA
"1174";"G1025";14.2375299871796;NA;NA;NA;NA;NA
"1175";"G682";12.9041966538462;NA;NA;NA;NA;NA
"1176";"G694";12.5375299871796;NA;NA;NA;NA;NA
"1177";"G1033";12.5041966538463;NA;NA;NA;NA;NA
"1178";"G706";13.9708633205129;NA;NA;NA;NA;NA
"1179";"G718";13.3375299871797;NA;NA;NA;NA;NA
"1180";"G1027";13.7041966538463;NA;NA;NA;NA;NA
"1181";"G729";13.4708633205129;NA;NA;NA;NA;NA
"1182";"G1026";13.7041966538463;NA;NA;NA;NA;NA
"1183";"G1037";14.1375299871796;NA;NA;NA;NA;NA
"1184";"G741";13.0375299871796;NA;NA;NA;NA;NA
"1185";"G753";12.9375299871796;NA;NA;NA;NA;NA
"1186";"G1040";13.9375299871796;NA;NA;NA;NA;NA
"1187";"G765";12.8708633205129;NA;NA;NA;NA;NA
"1188";"G683";13.1041966538463;NA;NA;NA;NA;NA
"1189";"G1043";13.6375299871796;NA;NA;NA;NA;NA
"1190";"G1047";13.1375299871796;NA;NA;NA;NA;NA
"1191";"G1044";12.8375299871796;NA;NA;NA;NA;NA
"1192";"G695";13.2708633205129;NA;NA;NA;NA;NA
"1193";"G707";12.4041966538462;NA;NA;NA;NA;NA
"1194";"G719";13.2708633205129;NA;NA;NA;NA;NA
"1195";"G730";12.6375299871796;NA;NA;NA;NA;NA
"1196";"G742";12.7041966538462;NA;NA;NA;NA;NA
"1197";"G1051";13.3708633205129;NA;NA;NA;NA;NA
"1198";"G1038";13.2708633205129;NA;NA;NA;NA;NA
"1199";"G1045";13.3708633205129;NA;NA;NA;NA;NA
"1200";"G754";12.5375299871796;NA;NA;NA;NA;NA
"1201";"G766";12.1708633205129;NA;NA;NA;NA;NA
"1202";"G1060";13.5708633205129;NA;NA;NA;NA;NA
"1203";"G1052";13.5041966538463;NA;NA;NA;NA;NA
"1204";"G1034";14.7375299871796;NA;NA;NA;NA;NA
"1205";"G1048";13.4041966538463;NA;NA;NA;NA;NA
"1206";"G1053";12.2708633205129;NA;NA;NA;NA;NA
"1207";"G1041";13.8708633205129;NA;NA;NA;NA;NA
"1208";"G1062";13.1375299871796;NA;NA;NA;NA;NA
"1209";"G1063";12.5375299871796;NA;NA;NA;NA;NA
"1210";"G1054";13.3375299871796;NA;NA;NA;NA;NA
"1211";"G1036";13.2375299871796;NA;NA;NA;NA;NA
"1212";"G1042";13.7375299871796;NA;NA;NA;NA;NA
"1213";"G1064";13.1375299871796;NA;NA;NA;NA;NA
"1214";"G1049";13.2375299871796;NA;NA;NA;NA;NA
"1215";"G258";14.9852294960786;66.48105;73.4572674418605;11.865;823;18.35
"1216";"G270";14.3852294960786;67.13375;74.1568604651163;18.175;936.5;15.85
"1217";"G282";14.1852294960786;65.17565;74.8496453488372;10.63;429;19.15
"1218";"G292";14.5102294960786;65.502;73.9070058139535;12.265;634.5;18.4
"1219";"G211";14.4602294960786;67.4601;74.360476744186;8.98;448.5;19
"1220";"G223";13.4102294960786;64.1966;74.2;9.215;461.5;18.8
"1221";"G235";14.9852294960786;67.78645;75.285;10.37;405;21.05
"1222";"G247";14.7602294960786;67.4601;74.4086511627907;12.515;514;18.1
"1223";"G259";13.4852294960786;63.87025;74.8064825581396;8.825;395.5;19.55
"1224";"G271";14.3352294960786;67.13375;72.4004767441861;15.75;651;16.8
"1225";"G1035";12.3708633205129;NA;NA;NA;NA;NA
"1226";"G1039";12.2041966538463;NA;NA;NA;NA;NA
"1227";"G1055";11.7708633205129;NA;NA;NA;NA;NA
"1228";"G1050";13.4041966538463;NA;NA;NA;NA;NA
"1229";"G1056";12.8375299871796;NA;NA;NA;NA;NA
"1230";"G1046";14.0041966538463;NA;NA;NA;NA;NA
"1231";"G1057";11.7041966538462;NA;NA;NA;NA;NA
"1232";"G1058";12.2375299871796;NA;NA;NA;NA;NA
"1233";"G1065";12.5708633205129;NA;NA;NA;NA;NA
"1234";"G1061";12.6375299871796;NA;NA;NA;NA;NA
"1235";"G1059";11.8041966538463;NA;NA;NA;NA;NA
"1236";"G1066";13.4041966538463;NA;NA;NA;NA;NA
"1237";"G283";12.9102294960786;63.5439;72.5168604651163;11.095;563.5;16.4
"1238";"G293";14.9852294960786;61.2;73.7711627906977;10.845;505.5;20.4
"1239";"G212";13.5352294960786;68.7655;72.7688372093023;9.74;487.5;17.85
"1240";"G224";12.6352294960786;62.2385;74.3363372093023;11.15;578;18.5
"1241";"G236";13.7352294960786;62.8912;74.5;10.255;496;21.75
"1242";"G248";13.0352294960786;62.56485;73.759988372093;10.665;477.5;18
"1243";"G260";12.5852294960786;63.5439;74.5279127906977;8.115;369.5;20.6
"1244";"G272";13.1352294960786;64.52295;74.7608023255814;8.43;349;19.7
"1245";"G284";14.6102294960786;67.78645;73.4512093023256;10.335;492;19.8
"1246";"G294";14.2852294960786;65.82835;73.6111046511628;10.64;392.5;17.6
"1247";"G1067";14.7713310621589;NA;NA;NA;NA;NA
"1248";"G1075";14.5713310621588;NA;NA;NA;NA;NA
"1249";"G1083";14.8963310621588;NA;NA;NA;NA;NA
"1250";"G1091";14.5213310621588;NA;NA;NA;NA;NA
"1251";"G1106";13.2963310621588;NA;NA;NA;NA;NA
"1252";"G1114";14.3463310621588;NA;NA;NA;NA;NA
"1253";"G1122";14.1713310621588;NA;NA;NA;NA;NA
"1254";"G1068";14.3463310621588;NA;NA;NA;NA;NA
"1255";"G1076";14.1963310621588;NA;NA;NA;NA;NA
"1256";"G1084";14.2963310621588;NA;NA;NA;NA;NA
"1257";"G1092";15.0463310621588;NA;NA;NA;NA;NA
"1258";"G1099";13.1213310621588;NA;NA;NA;NA;NA
"1259";"G1107";14.7963310621588;NA;NA;NA;NA;NA
"1260";"G1115";14.7713310621589;NA;NA;NA;NA;NA
"1261";"G1123";14.3213310621588;NA;NA;NA;NA;NA
"1262";"G1069";14.5463310621588;NA;NA;NA;NA;NA
"1263";"G1077";14.6963310621588;NA;NA;NA;NA;NA
"1264";"G1085";14.6713310621588;NA;NA;NA;NA;NA
"1265";"G1093";13.9963310621588;NA;NA;NA;NA;NA
"1266";"G1100";13.9213310621588;NA;NA;NA;NA;NA
"1267";"G1108";14.0713310621588;NA;NA;NA;NA;NA
"1268";"G1116";16.0213310621588;NA;NA;NA;NA;NA
"1269";"G1124";15.7963310621588;NA;NA;NA;NA;NA
"1270";"G1070";13.4213310621588;NA;NA;NA;NA;NA
"1271";"G1078";15.4213310621588;NA;NA;NA;NA;NA
"1272";"G1086";14.8463310621588;NA;NA;NA;NA;NA
"1273";"G1094";14.1713310621588;NA;NA;NA;NA;NA
"1274";"G1101";13.7963310621588;NA;NA;NA;NA;NA
"1275";"G1109";14.6213310621588;NA;NA;NA;NA;NA
"1276";"G1117";14.8713310621588;NA;NA;NA;NA;NA
"1277";"G1125";14.5713310621588;NA;NA;NA;NA;NA
"1278";"G1071";14.8213310621588;NA;NA;NA;NA;NA
"1279";"G1079";14.3963310621588;NA;NA;NA;NA;NA
"1280";"G1087";14.7463310621588;NA;NA;NA;NA;NA
"1281";"G1095";14.5713310621588;NA;NA;NA;NA;NA
"1282";"G1102";14.3713310621588;NA;NA;NA;NA;NA
"1283";"G1110";14.2963310621588;NA;NA;NA;NA;NA
"1284";"G1118";15.1963310621588;NA;NA;NA;NA;NA
"1285";"G1126";14.4213310621588;NA;NA;NA;NA;NA
"1286";"G1072";13.9463310621588;NA;NA;NA;NA;NA
"1287";"G1080";14.1713310621588;NA;NA;NA;NA;NA
"1288";"G1088";14.1713310621588;NA;NA;NA;NA;NA
"1289";"G1096";14.6463310621588;NA;NA;NA;NA;NA
